gender,number_of_dependents,education_level,employment_type,monthly_income,loan_amount_requested,loan_tenure_months,area_type,loan_type,loan_status,data_source,credit_score,total_assets_value,liquid_assets_value,savings_balance,application_id,age,marital_status,occupation,income_type,state,loan_purpose,existing_emi,is_synthetic_age,is_synthetic_gender,is_synthetic_marital_status,is_synthetic_occupation,is_synthetic_employment_type,is_synthetic_income_type,is_synthetic_area_type,is_synthetic_credit_score,is_synthetic_existing_emi,is_synthetic_savings_balance,is_synthetic_total_assets_value,is_synthetic_liquid_assets_value,is_synthetic_state,is_synthetic_loan_purpose,loan_to_income_ratio,debt_to_income_ratio
Female,2.0,Undergraduate,Full-Time,791666.6666666666,31500000.0,144.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,650.0,67800000.0,33600000.0,11400000.0,2502,21.0,Single,Other,Salary,Haryana,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.3157894736842106,0.0
Male,3.0,Higher Secondary,Temporary,58333.333333333336,2500000.0,168.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,819.0,5600000.0,3000000.0,900000.0,1987,42.0,Single,Other,Salary,Andhra Pradesh,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.5714285714285716,0.0
Male,3.0,Undergraduate,Temporary,333333.3333333333,11100000.0,144.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,572.0,24700000.0,14900000.0,2400000.0,762,33.0,In a relationship,Finance & Accounting,Salary,Goa,Home Renovation,22303.385914728326,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.775,0.06691015774418498
Male,2.0,Higher Secondary,Full-Time,525000.0,18600000.0,168.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,872.0,45400000.0,23600000.0,7500000.0,3586,33.0,Single,Business & Management,Salary,Ladakh,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.9523809523809526,0.0
Male,0.0,Undergraduate,Full-Time,3993.0,207000.0,360.0,Semiurban,Home Loan,1,ds1_loan_prediction,733.3977378073354,33464.684282699905,9755.824481340886,6324.278311082344,277,42.0,Married,Sales & Marketing,Salary,Rajasthan,Home Purchase,386.75386736152603,True,False,True,True,True,True,False,True,True,True,True,True,True,True,4.320060105184072,0.09685796828488005
Male,1.0,Undergraduate,Full-Time,133333.33333333334,5400000.0,48.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,319.0,12200000.0,5800000.0,1600000.0,3775,33.0,Married,Healthcare,Salary,Delhi,Home Renovation,5098.5307021331155,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.375,0.03823898026599836
Female,2.0,Higher Secondary,Full-Time,133333.33333333334,5100000.0,72.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,784.0,9700000.0,5900000.0,1400000.0,1395,48.0,Separated,Business & Management,Salary,Telangana,Home Renovation,21672.83958960551,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.1875,0.16254629692204134
Male,4.0,Undergraduate,Full-Time,625000.0,16200000.0,48.0,Urban,Business Loan,0,ds2_loan_approval_kaggle,310.0,45800000.0,20700000.0,5800000.0,3630,29.0,Single,Other,Salary,Jammu and Kashmir,Business Expansion,24348.723272293348,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.16,0.038957957235669353
Male,4.0,Undergraduate,Full-Time,2666.0,95000.0,360.0,Rural,Home Loan,1,ds1_loan_prediction,697.7224184877962,14168.167825569491,4706.3144659107575,4702.4089185512985,353,37.0,Married,Retail & Customer Service,Salary,Chhattisgarh,Home Purchase,118.69517389608973,True,False,True,True,True,True,False,True,True,True,True,True,True,True,2.9694923730932734,0.044521820666200196
Male,1.0,Higher Secondary,Self-Employed,391666.6666666667,16000000.0,168.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,406.0,26900000.0,17600000.0,3300000.0,2247,43.0,Married,Sales & Marketing,Business Income,Sikkim,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.404255319148936,0.0
Male,4.0,Undergraduate,Full-Time,808333.3333333334,36400000.0,48.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,772.0,76700000.0,51600000.0,13500000.0,4092,34.0,Single,Engineering & Technology,Salary,West Bengal,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.752577319587629,0.0
Male,2.0,Higher Secondary,Full-Time,3917.0,124000.0,360.0,Semiurban,Home Loan,1,ds1_loan_prediction,794.3252947373458,10207.046338349583,3606.4232614004673,27748.798577553076,205,26.0,Married,Construction,Salary,Uttarakhand,Home Renovation,0.0,True,False,True,True,True,True,False,True,True,True,True,True,True,True,2.63807335545911,0.0
Male,2.0,Higher Secondary,Self-Employed,508333.3333333333,22300000.0,120.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,733.0,44600000.0,22800000.0,5600000.0,2022,32.0,Married,Other,Freelance Income,Sikkim,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.6557377049180326,0.0
Male,2.0,Undergraduate,Full-Time,316666.6666666667,11400000.0,72.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,706.0,19900000.0,14900000.0,2800000.0,3419,21.0,Married,Finance & Accounting,Salary,Chhattisgarh,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.0,0.0
Male,4.0,Higher Secondary,Self-Employed,33333.333333333336,800000.0,120.0,Semiurban,Business Loan,1,ds2_loan_approval_kaggle,859.0,2400000.0,1000000.0,200000.0,741,34.0,Married,Manufacturing,Business Income,Puducherry,Working Capital,3973.0792314204355,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.0,0.11919237694261306
Male,2.0,Undergraduate,Self-Employed,166666.66666666666,7600000.0,192.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,429.0,16400000.0,8000000.0,2200000.0,1354,33.0,Married,Finance & Accounting,Business Income,Kerala,Home Renovation,18662.117823705565,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.8,0.1119727069422334
Male,2.0,Undergraduate,Full-Time,441666.6666666667,19300000.0,192.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,368.0,30400000.0,15300000.0,3700000.0,3356,21.0,Single,Government Services,Salary,Nagaland,Home Renovation,78275.0498331659,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.641509433962264,0.1772265279241492
Male,3.0,Undergraduate,Self-Employed,341666.6666666667,14600000.0,192.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,760.0,29200000.0,17900000.0,3000000.0,3081,38.0,Single,Healthcare,Self-Employment Income,Meghalaya,Home Renovation,36652.6617507317,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.5609756097560976,0.10727608317287325
Female,2.0,Undergraduate,Full-Time,758333.3333333334,21700000.0,144.0,Semiurban,Business Loan,0,ds2_loan_approval_kaggle,549.0,83400000.0,46900000.0,12200000.0,2034,25.0,In a relationship,Engineering & Technology,Salary,Andhra Pradesh,Business Expansion,94293.13799991149,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.3846153846153846,0.12434259956032283
Male,2.0,Higher Secondary,Self-Employed,6383.0,187000.0,360.0,Rural,Home Loan,0,ds1_loan_prediction,664.5454377845045,14995.861531549817,5022.178423360515,31193.06759017752,597,34.0,Married,Transportation & Logistics,Business Income,Chandigarh,Home Renovation,0.0,True,False,True,True,False,True,False,True,True,True,True,True,True,True,2.4413807509530523,0.0
Male,1.0,Higher Secondary,Self-Employed,808333.3333333334,24700000.0,168.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,600.0,69800000.0,42200000.0,6700000.0,3738,32.0,In a relationship,Manufacturing,Business Income,Rajasthan,Home Renovation,152649.6932295633,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.5463917525773194,0.18884498131492367
Male,4.0,Undergraduate,Full-Time,466666.6666666667,20300000.0,240.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,596.0,36600000.0,20600000.0,7900000.0,2741,31.0,In a relationship,Engineering & Technology,Salary,Nagaland,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.625,0.0
Female,1.0,Undergraduate,Self-Employed,391666.6666666667,14800000.0,72.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,661.0,34500000.0,20000000.0,6400000.0,1605,32.0,Single,Engineering & Technology,Business Income,Kerala,Home Renovation,41235.839320267456,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.148936170212766,0.1052829940091935
Male,0.0,Undergraduate,Full-Time,691666.6666666666,31400000.0,216.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,558.0,48400000.0,32200000.0,6300000.0,2594,26.0,Single,Government Services,Salary,Bihar,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.783132530120482,0.0
Male,0.0,Higher Secondary,Full-Time,3572.0,152000.0,360.0,Rural,Home Loan,0,ds1_loan_prediction,580.5983891557356,12653.18873707387,3364.9620285445762,6193.672523855083,113,28.0,Married,Transportation & Logistics,Salary,Sikkim,Home Purchase,439.8368315346396,True,False,True,True,True,True,False,True,True,True,True,True,True,True,3.5460992907801416,0.12313461129189239
Male,5.0,Undergraduate,Full-Time,233333.33333333334,7200000.0,192.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,424.0,15200000.0,9300000.0,3200000.0,4407,57.0,Single,Healthcare,Salary,Tamil Nadu,Home Purchase,12856.759152285333,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.5714285714285716,0.055100396366937136
Male,0.0,Undergraduate,Full-Time,816666.6666666666,34800000.0,168.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,497.0,38600000.0,33400000.0,9600000.0,2640,47.0,Married,Engineering & Technology,Salary,Rajasthan,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.5510204081632653,0.0
Male,0.0,Undergraduate,Full-Time,5821.0,144000.0,360.0,Urban,Home Loan,1,ds1_loan_prediction,750.1217913063742,15634.766944793751,6349.042364053736,33759.68090546939,48,23.0,In a relationship,Other,Salary,Dadra and Nagar Haveli and Daman and Diu,Home Renovation,0.0,True,False,True,True,True,True,False,True,True,True,True,True,True,True,2.061501460230201,0.0
Male,4.0,Higher Secondary,Full-Time,350000.0,11100000.0,96.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,526.0,33500000.0,21700000.0,4900000.0,3313,21.0,In a relationship,Manufacturing,Salary,Meghalaya,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.642857142857143,0.0
Male,0.0,Higher Secondary,Self-Employed,408333.3333333333,16500000.0,48.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,600.0,31800000.0,18500000.0,6500000.0,2604,47.0,Married,Construction,Business Income,Telangana,Home Renovation,54258.000710645654,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.36734693877551,0.13287673643423425
Female,1.0,Higher Secondary,Self-Employed,3867.0,62000.0,360.0,Semiurban,Home Loan,0,ds1_loan_prediction,653.5921046395935,16402.129512921394,4681.812771023774,5143.014606154701,411,35.0,Single,Transportation & Logistics,Business Income,Andaman and Nicobar Islands,Home Purchase,727.0246407988429,True,False,True,True,False,True,False,True,True,True,True,True,True,True,1.3360917162313595,0.18800740646466071
Male,0.0,Higher Secondary,Self-Employed,800000.0,22900000.0,96.0,Semiurban,Business Loan,0,ds2_loan_approval_kaggle,515.0,60100000.0,41100000.0,7800000.0,1826,25.0,Single,Construction,Self-Employment Income,Andhra Pradesh,Business Expansion,39924.14388473089,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.3854166666666665,0.04990517985591361
Female,5.0,Undergraduate,Full-Time,50000.0,1300000.0,168.0,Semiurban,Business Loan,0,ds2_loan_approval_kaggle,408.0,3800000.0,2500000.0,900000.0,3191,25.0,Married,Other,Salary,Tripura,Business Expansion,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.1666666666666665,0.0
Female,4.0,Undergraduate,Full-Time,708333.3333333334,17800000.0,48.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,698.0,47600000.0,36600000.0,8000000.0,3790,32.0,Single,Engineering & Technology,Salary,Chhattisgarh,Business Expansion,25516.43786551895,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.0941176470588236,0.03602320639837969
Male,0.0,Higher Secondary,Full-Time,466666.6666666667,19300000.0,216.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,544.0,35500000.0,26300000.0,6400000.0,2720,42.0,Divorced,Business & Management,Salary,West Bengal,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.4464285714285716,0.0
Male,1.0,Higher Secondary,Self-Employed,758333.3333333334,23600000.0,240.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,535.0,51300000.0,30900000.0,4500000.0,4564,31.0,Married,Construction,Self-Employment Income,Andaman and Nicobar Islands,Home Renovation,32793.263163144766,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.5934065934065935,0.04324386351183925
Male,5.0,Higher Secondary,Full-Time,150000.0,7000000.0,216.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,466.0,12600000.0,7900000.0,1900000.0,948,42.0,Divorced,Construction,Salary,Manipur,Home Renovation,5040.754740863178,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.888888888888889,0.03360503160575452
Male,1.0,Higher Secondary,Full-Time,800000.0,28300000.0,72.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,536.0,61300000.0,33300000.0,6000000.0,3302,36.0,Single,Business & Management,Salary,Manipur,Home Purchase,142113.0983814367,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.9479166666666665,0.17764137297679586
Male,0.0,Higher Secondary,Self-Employed,783333.3333333334,35500000.0,192.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,592.0,57400000.0,36300000.0,5800000.0,3900,35.0,Single,Other,Business Income,Chhattisgarh,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.776595744680851,0.0
Male,0.0,Higher Secondary,Self-Employed,383333.3333333333,15100000.0,24.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,417.0,27900000.0,18400000.0,6600000.0,3125,35.0,Married,Manufacturing,Business Income,Manipur,Home Purchase,7370.302594127633,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.282608695652174,0.01922687633250687
Female,2.0,Higher Secondary,Full-Time,125000.0,4500000.0,216.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,428.0,12400000.0,6700000.0,1100000.0,1904,21.0,Single,Construction,Salary,Arunachal Pradesh,Home Renovation,29576.414833898227,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.0,0.23661131867118582
Male,0.0,Undergraduate,Full-Time,2526.0,145000.0,360.0,Rural,Home Loan,1,ds1_loan_prediction,688.4436541479574,25921.58507366351,10138.60524317849,12458.334110798847,548,30.0,Single,Sales & Marketing,Salary,Sikkim,Home Purchase,0.0,True,False,True,True,True,True,False,True,True,True,True,True,True,True,4.783584059118501,0.0
Male,5.0,Undergraduate,Self-Employed,525000.0,13200000.0,192.0,Rural,Business Loan,0,ds2_loan_approval_kaggle,321.0,33000000.0,22300000.0,7100000.0,3381,42.0,Separated,Engineering & Technology,Business Income,Goa,Working Capital,67841.36710290378,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.0952380952380953,0.12922165162457863
Male,2.0,Undergraduate,Full-Time,83333.33333333333,3700000.0,216.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,892.0,6500000.0,3500000.0,500000.0,4416,44.0,Single,Healthcare,Salary,Ladakh,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.7,0.0
Male,4.0,Undergraduate,Full-Time,558333.3333333334,16000000.0,48.0,Semiurban,Business Loan,1,ds2_loan_approval_kaggle,791.0,38900000.0,25900000.0,5200000.0,3204,22.0,In a relationship,Legal,Salary,Telangana,Working Capital,59945.91233159987,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.388059701492537,0.10736581313122365
Female,5.0,Higher Secondary,Self-Employed,66666.66666666667,2100000.0,144.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,363.0,6200000.0,4000000.0,900000.0,3879,22.0,Married,Construction,Business Income,Odisha,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.625,0.0
Male,4.0,Higher Secondary,Part-Time,233333.33333333334,10800000.0,24.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,841.0,14500000.0,11200000.0,4100000.0,1514,28.0,In a relationship,Business & Management,Salary,Goa,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.857142857142857,0.0
Female,1.0,Higher Secondary,Full-Time,116666.66666666667,4400000.0,168.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,787.0,7800000.0,5000000.0,800000.0,3804,23.0,Married,Manufacturing,Salary,Meghalaya,Home Purchase,11262.044386675127,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.142857142857143,0.09653180902864394
Female,4.0,Higher Secondary,Self-Employed,533333.3333333334,23500000.0,24.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,485.0,37500000.0,27500000.0,3900000.0,936,38.0,Single,Sales & Marketing,Self-Employment Income,Kerala,Home Renovation,117719.07378685538,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.671875,0.22072326335035383
Male,5.0,Undergraduate,Full-Time,708333.3333333334,25400000.0,48.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,336.0,49300000.0,39600000.0,9000000.0,2039,31.0,Single,Other,Salary,Goa,Home Renovation,35110.80305875895,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.988235294117647,0.04956819255354205
Male,4.0,Higher Secondary,Self-Employed,583333.3333333334,19800000.0,192.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,682.0,36400000.0,21800000.0,7300000.0,3612,35.0,Single,Sales & Marketing,Self-Employment Income,Kerala,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.8285714285714287,0.0
Female,1.0,Higher Secondary,Self-Employed,208333.33333333334,6700000.0,24.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,502.0,16800000.0,10800000.0,1400000.0,1632,21.0,Single,Sales & Marketing,Business Income,Manipur,Home Renovation,6725.661254200235,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.68,0.03228317402016113
Male,2.0,Undergraduate,Self-Employed,133333.33333333334,3800000.0,144.0,Semiurban,Business Loan,0,ds2_loan_approval_kaggle,532.0,11100000.0,6500000.0,1100000.0,3691,31.0,Married,Healthcare,Self-Employment Income,Assam,Business Expansion,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.375,0.0
