age,gender,marital_status,number_of_dependents,education_level,employment_type,occupation,income_type,state,area_type,monthly_income,loan_type,loan_amount_requested,loan_tenure_months,loan_purpose,credit_score,existing_emi,savings_balance,total_assets_value,liquid_assets_value,loan_to_income_ratio,debt_to_income_ratio,loan_status
41.0,0,4,2.0,1,3,5,1,17,0,675000.0,1,25700000.0,96.0,1,455.0,74686.14992475664,9500000.0,63100000.0,29300000.0,3.1728395061728394,0.1106461480366765,0
34.0,0,4,4.0,1,3,4,0,18,2,183333.33333333337,1,7900000.0,216.0,2,848.0,16531.548419953455,1600000.0,16900000.0,10100000.0,3.590909090909091,0.0901720822906552,1
31.0,1,2,1.0,0,3,2,3,0,1,758333.3333333334,1,23600000.0,240.0,2,535.0,32793.263163144766,4500000.0,51300000.0,30900000.0,2.5934065934065935,0.0432438635118392,0
28.0,1,4,3.0,0,3,11,1,22,1,583333.3333333334,0,15200000.0,24.0,3,709.0,4990.229822649669,4000000.0,47500000.0,24700000.0,2.1714285714285713,0.0085546796959708,1
36.0,1,4,0.0,0,3,1,3,0,2,483333.3333333333,0,12600000.0,24.0,0,859.0,19209.49005079988,4500000.0,43900000.0,25700000.0,2.1724137931034484,0.0397437725188963,1
33.0,1,2,3.0,1,1,5,2,20,1,108333.33333333331,0,3100000.0,168.0,0,348.0,0.0,600000.0,6600000.0,4500000.0,2.3846153846153846,0.0,0
35.0,0,4,1.0,0,3,15,0,0,1,3867.0,1,62000.0,360.0,1,653.5921046395935,727.0246407988429,5143.014606154701,16402.129512921394,4681.812771023774,1.3360917162313597,0.1880074064646607,0
39.0,0,2,3.0,0,1,10,2,8,2,650000.0,1,21100000.0,144.0,1,717.0,45273.88267743125,6200000.0,38000000.0,26100000.0,2.7051282051282053,0.069652127196048,1
27.0,0,1,1.0,1,1,9,2,15,1,141666.66666666666,1,6400000.0,120.0,1,452.0,18427.873521591653,2100000.0,9700000.0,7700000.0,3.764705882352941,0.1300791072112352,0
35.0,0,1,3.0,1,2,4,2,21,2,325000.0,1,14100000.0,192.0,2,496.0,14298.839413797352,2900000.0,21300000.0,16600000.0,3.6153846153846154,0.0439964289655303,0
39.0,1,4,4.0,0,1,2,2,8,2,158333.33333333334,0,4000000.0,120.0,0,388.0,0.0,900000.0,8400000.0,6500000.0,2.1052631578947367,0.0,0
41.0,1,5,1.0,0,3,10,3,5,2,400000.0,0,11600000.0,192.0,0,696.0,38021.709546105136,6500000.0,29100000.0,18300000.0,2.4166666666666665,0.0950542738652628,1
29.0,1,4,1.0,0,3,15,0,10,0,33333.333333333336,1,1300000.0,216.0,1,801.0,0.0,600000.0,2200000.0,2100000.0,3.25,0.0,1
41.0,1,0,0.0,0,1,15,2,2,0,2550.0,1,128000.0,360.0,1,658.9130327347156,144.525037982843,16208.8666241249,48221.36104560914,9809.94784734177,4.183006535947713,0.0566764854834678,1
29.0,1,4,4.0,0,1,2,2,30,0,366666.6666666667,1,17200000.0,48.0,1,563.0,66619.36001330928,2900000.0,23400000.0,15600000.0,3.909090909090909,0.1816891636726616,1
29.0,0,4,2.0,0,3,1,0,35,1,725000.0,1,28400000.0,144.0,2,880.0,0.0,4400000.0,33600000.0,23800000.0,3.264367816091954,0.0,1
41.0,1,2,0.0,1,1,11,2,13,1,2799.0,1,122000.0,360.0,1,650.0,0.0,10046.962599070092,16125.999289833338,3551.1045633598237,3.632249612957009,0.0,1
43.0,1,2,0.0,0,1,2,2,26,1,675000.0,1,26500000.0,240.0,2,342.0,69716.43084742295,5800000.0,40900000.0,29500000.0,3.271604938271605,0.1032836012554414,0
21.0,1,4,5.0,1,3,1,0,34,1,791666.6666666666,1,36700000.0,192.0,2,348.0,0.0,11400000.0,48700000.0,43000000.0,3.863157894736842,0.0,0
35.0,1,4,0.0,1,1,5,2,11,2,291666.6666666667,1,8800000.0,144.0,1,803.0,29447.484429978223,3400000.0,17500000.0,11800000.0,2.5142857142857142,0.1009628037599253,1
40.0,1,2,1.0,0,3,11,0,19,1,308333.3333333333,1,10900000.0,168.0,1,748.0,7173.271302881297,4100000.0,23800000.0,17300000.0,2.945945945945946,0.0232646636850204,1
26.0,1,2,4.0,1,3,1,0,0,1,791666.6666666666,0,23500000.0,168.0,3,380.0,31795.631712162587,7300000.0,62000000.0,32400000.0,2.473684210526316,0.0401629032153632,0
37.0,0,4,4.0,0,3,11,3,0,1,308333.3333333333,1,11900000.0,216.0,2,635.0,22018.442057827702,4700000.0,28400000.0,15900000.0,3.216216216216216,0.0714111634307925,1
21.0,1,1,2.0,0,1,13,2,31,1,583333.3333333334,1,24200000.0,72.0,1,892.0,0.0,9200000.0,51700000.0,30600000.0,3.4571428571428573,0.0,1
35.0,1,4,0.0,1,1,7,2,33,1,225000.0,1,7500000.0,72.0,2,832.0,37309.80618941717,2500000.0,21400000.0,12500000.0,2.7777777777777777,0.1658213608418541,1
30.0,1,2,5.0,1,1,4,2,31,2,283333.3333333333,0,6900000.0,168.0,3,312.0,15186.80171780058,3800000.0,16300000.0,14100000.0,2.0294117647058822,0.0536004766510608,0
37.0,0,4,3.0,0,3,11,0,6,1,825000.0,1,36500000.0,192.0,2,562.0,72263.15039199017,9800000.0,67900000.0,32100000.0,3.686868686868687,0.0875916974448365,1
22.0,0,4,2.0,0,1,1,2,24,1,708333.3333333334,0,18900000.0,216.0,0,478.0,0.0,11400000.0,77400000.0,37300000.0,2.223529411764706,0.0,0
49.0,1,0,0.0,1,3,9,3,10,1,191666.66666666663,1,7900000.0,120.0,1,430.0,9493.134584864922,1900000.0,19400000.0,10000000.0,3.4347826086956523,0.0495293978340778,0
40.0,1,2,5.0,0,3,1,0,22,0,291666.6666666667,1,11800000.0,48.0,1,642.0,19183.35469424935,3600000.0,20700000.0,15500000.0,3.371428571428571,0.0657715018088549,1
21.0,0,4,5.0,0,3,13,3,13,2,808333.3333333334,1,25900000.0,24.0,2,754.0,59202.86746177198,6700000.0,54200000.0,35200000.0,2.670103092783505,0.0732406607774498,1
34.0,1,2,0.0,1,1,3,2,25,0,6080.0,1,182000.0,360.0,1,711.9285561135348,0.0,6082.911748869987,20579.879278873417,9948.253463847275,2.494517543859649,0.0,0
43.0,1,2,3.0,0,3,13,3,31,2,408333.3333333333,1,12700000.0,96.0,1,409.0,85663.43269401282,4700000.0,28500000.0,24000000.0,2.5918367346938775,0.2097879984343171,0
39.0,0,4,5.0,1,2,9,2,3,2,333333.3333333333,0,9100000.0,120.0,3,515.0,0.0,5500000.0,22400000.0,15400000.0,2.275,0.0,0
28.0,1,2,5.0,0,3,1,3,7,2,208333.33333333337,1,9600000.0,72.0,2,345.0,0.0,2600000.0,13200000.0,9400000.0,3.84,0.0,0
34.0,1,2,4.0,1,1,7,2,19,1,125000.0,0,3400000.0,120.0,0,778.0,34989.779104182875,2200000.0,10300000.0,6200000.0,2.2666666666666666,0.279918232833463,1
32.0,1,2,3.0,1,3,11,3,16,1,191666.66666666663,1,8000000.0,96.0,1,300.0,16904.893316801546,1200000.0,16500000.0,8500000.0,3.4782608695652173,0.088199443392008,0
24.0,1,1,0.0,0,3,13,3,1,1,775000.0,1,29400000.0,120.0,1,351.0,117858.8305865548,6100000.0,72900000.0,41900000.0,3.161290322580645,0.1520759104342642,0
34.0,1,4,5.0,0,3,1,3,8,2,575000.0,0,15700000.0,168.0,3,887.0,54193.633543989665,4500000.0,48800000.0,29700000.0,2.2753623188405796,0.0942497974678081,1
38.0,1,2,3.0,1,3,6,3,5,1,41666.666666666664,0,900000.0,144.0,0,538.0,0.0,300000.0,2500000.0,1800000.0,1.8,0.0,0
26.0,1,2,0.0,0,3,1,0,10,1,625000.0,1,25800000.0,216.0,2,844.0,14481.356671376532,6500000.0,34800000.0,25100000.0,3.44,0.0231701706742024,1
34.0,0,1,3.0,1,3,5,3,30,2,650000.0,1,20000000.0,168.0,2,727.0,28005.303499033937,8600000.0,37700000.0,25900000.0,2.5641025641025643,0.043085082306206,1
55.0,1,2,2.0,0,3,10,3,15,2,291666.6666666667,1,13300000.0,48.0,1,420.0,4094.329540507623,2300000.0,18400000.0,10300000.0,3.8,0.0140377012817404,1
38.0,1,4,1.0,1,3,11,3,33,2,541666.6666666666,1,20600000.0,24.0,2,306.0,55921.49467031325,3200000.0,39100000.0,21300000.0,3.169230769230769,0.1032396824682706,1
38.0,1,2,2.0,0,0,1,2,31,1,808333.3333333334,1,37700000.0,72.0,2,601.0,85676.7073153755,11800000.0,39000000.0,35600000.0,3.88659793814433,0.105991802864382,1
24.0,0,1,3.0,1,3,7,0,31,2,558333.3333333334,0,16400000.0,24.0,0,508.0,90768.61941417,9200000.0,49800000.0,34500000.0,2.4477611940298507,0.1625706616373194,0
26.0,1,2,2.0,1,1,1,2,16,2,400000.0,1,18900000.0,48.0,2,866.0,22376.57043770413,5900000.0,36000000.0,19800000.0,3.9375,0.0559414260942603,1
31.0,1,4,2.0,1,3,6,0,14,2,458333.3333333333,1,21700000.0,24.0,1,309.0,94355.43866651796,7600000.0,42000000.0,29200000.0,3.9454545454545458,0.2058664116360392,1
29.0,1,2,0.0,1,1,5,2,22,0,125000.0,1,4300000.0,144.0,2,801.0,9076.744471345237,1100000.0,11000000.0,4400000.0,2.8666666666666667,0.0726139557707618,1
34.0,1,2,2.0,1,3,7,0,34,2,475000.0,1,15100000.0,216.0,2,330.0,0.0,6200000.0,32500000.0,22800000.0,2.6491228070175437,0.0,0
33.0,1,4,1.0,1,1,4,2,0,2,566666.6666666666,1,22900000.0,48.0,1,501.0,35069.137212970614,4400000.0,35000000.0,21700000.0,3.3676470588235294,0.0618867127287716,1
27.0,1,2,1.0,0,3,10,3,28,2,191666.66666666663,0,5500000.0,72.0,0,861.0,13445.78627329419,1700000.0,9200000.0,6400000.0,2.391304347826087,0.0701519283824044,1
21.0,0,4,5.0,1,1,5,2,20,2,591666.6666666666,1,18900000.0,144.0,2,360.0,0.0,8500000.0,40100000.0,28300000.0,2.6619718309859155,0.0,0
38.0,1,1,0.0,1,1,12,2,1,2,2583.0,1,120000.0,360.0,1,661.8605008606817,358.4457432744947,3141.184684985724,24934.679840848556,12360.847566091115,3.871467286101432,0.1387710968929519,1
42.0,0,0,4.0,0,1,13,2,24,2,600000.0,1,18900000.0,192.0,1,371.0,48260.91419486524,4900000.0,44500000.0,23800000.0,2.625,0.080434856991442,0
23.0,1,2,3.0,0,3,1,0,9,2,633333.3333333334,1,29300000.0,96.0,2,843.0,0.0,11200000.0,58500000.0,34000000.0,3.8552631578947367,0.0,1
34.0,1,2,0.0,1,3,5,0,26,1,258333.33333333337,0,7100000.0,120.0,3,498.0,0.0,4300000.0,21400000.0,16500000.0,2.2903225806451615,0.0,0
46.0,1,2,3.0,0,1,8,2,2,2,33333.333333333336,1,1100000.0,192.0,1,504.0,3118.7268220196643,400000.0,1800000.0,1200000.0,2.75,0.0935618046605899,0
33.0,1,4,5.0,1,3,4,0,11,2,133333.33333333334,1,4100000.0,24.0,2,748.0,8567.541014877095,1000000.0,7600000.0,5200000.0,2.5625,0.0642565576115782,1
25.0,1,1,5.0,0,1,13,2,31,2,416666.6666666667,0,10800000.0,120.0,3,345.0,0.0,6300000.0,37700000.0,20400000.0,2.16,0.0,0
37.0,1,2,3.0,0,1,10,2,25,1,458333.3333333333,0,12400000.0,96.0,0,580.0,0.0,7300000.0,28300000.0,26600000.0,2.2545454545454544,0.0,1
21.0,1,4,2.0,1,1,6,2,24,0,541666.6666666666,0,14100000.0,168.0,0,577.0,49364.91639557641,3900000.0,45600000.0,29000000.0,2.169230769230769,0.0911352302687564,1
54.0,0,4,5.0,0,1,10,2,35,1,200000.0,1,7500000.0,144.0,1,357.0,12907.731667502188,1300000.0,12900000.0,7400000.0,3.125,0.0645386583375109,0
28.0,0,2,3.0,0,4,1,2,1,2,425000.0,1,18200000.0,120.0,1,395.0,76693.3293513699,6300000.0,29900000.0,21800000.0,3.5686274509803924,0.1804548925914585,0
33.0,0,4,4.0,1,1,4,2,7,1,433333.3333333333,0,12900000.0,192.0,0,819.0,36495.20609444984,7500000.0,31800000.0,24300000.0,2.480769230769231,0.0842197063718073,1
30.0,1,1,1.0,1,1,1,2,28,1,100000.0,0,2800000.0,144.0,0,431.0,5529.616413195277,900000.0,5100000.0,3800000.0,2.3333333333333335,0.0552961641319527,0
34.0,1,4,1.0,0,3,1,3,34,2,200000.0,1,8800000.0,216.0,2,414.0,31497.573213663145,2500000.0,15400000.0,9600000.0,3.6666666666666665,0.1574878660683157,0
23.0,0,2,3.0,1,3,11,3,17,2,583333.3333333334,1,24200000.0,24.0,1,354.0,0.0,7900000.0,49000000.0,23800000.0,3.4571428571428573,0.0,1
48.0,1,2,2.0,1,1,13,2,22,2,11757.0,1,187000.0,180.0,2,738.2565100688636,0.0,13394.980782177212,463195.26293150266,195377.60649625867,1.3254515040684982,0.0,1
37.0,1,4,0.0,0,3,2,1,24,2,83333.33333333333,1,4000000.0,120.0,2,620.0,9869.561759028646,1100000.0,8500000.0,4800000.0,4.0,0.1184347411083437,1
22.0,1,2,4.0,1,3,5,3,16,2,800000.0,0,19900000.0,72.0,3,319.0,0.0,6600000.0,54400000.0,34700000.0,2.0729166666666665,0.0,0
37.0,1,1,3.0,1,1,1,2,34,1,725000.0,1,30500000.0,24.0,2,443.0,70770.35157765826,8100000.0,46300000.0,32700000.0,3.5057471264367814,0.0976142780381493,1
35.0,1,2,0.0,1,1,6,2,35,2,2221.0,1,60000.0,360.0,1,557.3067098101358,295.7903251130395,11426.201525080784,8975.134645733195,1978.7336902907175,2.25123818099955,0.1331788946929488,0
56.0,1,2,3.0,0,3,10,0,4,2,791666.6666666666,1,25500000.0,144.0,2,881.0,0.0,8900000.0,71600000.0,30500000.0,2.6842105263157894,0.0,1
38.0,1,4,3.0,1,1,1,2,3,2,816666.6666666666,1,25600000.0,120.0,1,404.0,115203.41525759776,11500000.0,79600000.0,48500000.0,2.6122448979591835,0.1410654064378748,0
37.0,1,4,2.0,1,0,11,2,35,2,375000.0,1,17200000.0,216.0,1,406.0,33096.91684236952,3300000.0,27500000.0,17100000.0,3.8222222222222224,0.0882584449129854,0
37.0,1,2,4.0,0,3,1,0,6,1,133333.33333333334,1,4800000.0,240.0,2,641.0,16587.616377815488,1400000.0,10700000.0,5500000.0,3.0,0.1244071228336161,1
35.0,1,4,0.0,1,1,7,2,2,1,783333.3333333334,1,28300000.0,240.0,2,761.0,0.0,10100000.0,78200000.0,40900000.0,3.0106382978723403,0.0,1
39.0,1,2,2.0,1,1,12,2,23,2,8799.0,1,258000.0,360.0,2,563.227827155149,0.0,12329.978252973118,66932.72973001769,28055.567746028435,2.4434594840322763,0.0,0
22.0,1,4,3.0,0,3,1,3,10,2,791666.6666666666,1,24200000.0,96.0,2,879.0,0.0,12700000.0,59400000.0,39100000.0,2.5473684210526315,0.0,1
48.0,0,2,5.0,0,3,2,0,16,1,733333.3333333334,1,28900000.0,72.0,2,365.0,0.0,4700000.0,65100000.0,32100000.0,3.284090909090909,0.0,0
28.0,0,4,5.0,0,1,10,2,3,0,425000.0,1,13500000.0,240.0,1,840.0,0.0,4500000.0,25900000.0,19200000.0,2.6470588235294117,0.0,1
31.0,1,4,3.0,0,3,11,3,7,2,175000.0,1,7400000.0,48.0,1,320.0,0.0,2200000.0,14500000.0,8500000.0,3.5238095238095237,0.0,1
48.0,0,2,2.0,1,1,4,2,13,2,558333.3333333334,1,21400000.0,96.0,2,370.0,0.0,8600000.0,43700000.0,28700000.0,3.194029850746269,0.0,0
39.0,1,1,2.0,1,3,3,0,0,0,2500.0,1,176000.0,360.0,1,749.8924578861211,0.0,4073.9794698478863,20516.908038817524,8690.829907275966,5.866666666666666,0.0,1
31.0,0,4,3.0,1,3,4,1,31,2,566666.6666666666,1,23900000.0,144.0,1,565.0,0.0,6700000.0,47100000.0,25500000.0,3.514705882352941,0.0,1
41.0,0,4,5.0,1,3,6,3,19,0,625000.0,1,28200000.0,24.0,1,440.0,0.0,6000000.0,44400000.0,30400000.0,3.76,0.0,1
53.0,0,0,5.0,1,3,4,1,29,1,575000.0,1,23900000.0,72.0,2,382.0,50532.994860234445,8900000.0,54400000.0,30400000.0,3.463768115942029,0.0878834693221468,0
36.0,1,4,3.0,0,3,13,0,29,2,275000.0,1,12700000.0,192.0,2,608.0,23278.251434365768,4500000.0,26900000.0,17100000.0,3.8484848484848486,0.0846481870340573,1
40.0,1,3,2.0,0,1,11,2,9,2,433333.3333333333,1,16800000.0,216.0,2,369.0,43515.96710467303,6800000.0,37800000.0,23800000.0,3.230769230769231,0.1004214625492454,0
21.0,1,1,3.0,0,3,10,3,25,1,791666.6666666666,0,22800000.0,72.0,3,319.0,107328.59701080008,9400000.0,62500000.0,43500000.0,2.4,0.1355729646452211,0
46.0,0,4,5.0,1,3,3,0,35,2,58333.333333333336,1,2600000.0,24.0,2,869.0,0.0,500000.0,3500000.0,1900000.0,3.7142857142857144,0.0,1
33.0,1,1,3.0,1,4,5,2,9,2,333333.3333333333,1,11100000.0,144.0,2,572.0,22303.38591472833,2400000.0,24700000.0,14900000.0,2.775,0.0669101577441849,1
40.0,0,2,4.0,1,3,7,0,10,2,733333.3333333334,1,34200000.0,192.0,1,844.0,15191.679277643803,10700000.0,61100000.0,31400000.0,3.886363636363636,0.020715926287696,1
39.0,1,4,1.0,1,3,1,0,14,2,575000.0,1,23400000.0,48.0,2,481.0,32879.63054892406,10200000.0,53400000.0,33600000.0,3.391304347826087,0.0571819661720418,1
28.0,1,4,0.0,0,3,13,0,18,1,300000.0,1,9900000.0,144.0,2,641.0,29887.432702379592,2700000.0,24500000.0,11800000.0,2.75,0.0996247756745986,1
36.0,0,2,3.0,1,1,7,2,4,1,325000.0,1,9800000.0,72.0,1,604.0,0.0,3300000.0,29200000.0,11000000.0,2.5128205128205128,0.0,1
25.0,0,4,4.0,1,3,7,0,19,2,391666.6666666667,0,11000000.0,48.0,3,321.0,0.0,6900000.0,26700000.0,16500000.0,2.3404255319148937,0.0,0
30.0,0,4,2.0,0,3,10,1,31,1,300000.0,1,12800000.0,216.0,2,814.0,52090.87976584365,4100000.0,27100000.0,14400000.0,3.5555555555555554,0.1736362658861455,1
32.0,1,2,3.0,0,3,11,3,10,2,533333.3333333334,1,23500000.0,144.0,1,684.0,58471.69246358981,7400000.0,60200000.0,32700000.0,3.671875,0.1096344233692308,1
45.0,0,2,3.0,1,2,5,2,7,2,683333.3333333334,1,28300000.0,24.0,1,530.0,48148.13354590594,12100000.0,57800000.0,32300000.0,3.451219512195122,0.0704606832379111,1
43.0,1,2,3.0,0,2,10,2,2,2,375000.0,1,16400000.0,72.0,1,533.0,18322.59958072832,3900000.0,23500000.0,16100000.0,3.644444444444445,0.0488602655486088,0
23.0,1,1,0.0,1,1,11,2,7,2,5821.0,1,144000.0,360.0,2,750.1217913063742,0.0,33759.68090546939,15634.766944793751,6349.042364053736,2.061501460230201,0.0,1
22.0,1,2,2.0,1,2,11,2,26,0,583333.3333333334,1,24200000.0,96.0,2,833.0,0.0,9100000.0,53000000.0,35200000.0,3.4571428571428573,0.0,1
32.0,0,4,0.0,0,1,10,2,27,1,708333.3333333334,0,17200000.0,144.0,3,624.0,0.0,5100000.0,38600000.0,23700000.0,2.023529411764706,0.0,1
43.0,0,0,5.0,1,3,3,1,13,1,25000.0,1,800000.0,216.0,2,774.0,0.0,400000.0,1900000.0,1300000.0,2.6666666666666665,0.0,1
35.0,0,4,5.0,1,3,4,1,11,2,316666.6666666667,1,12000000.0,24.0,1,649.0,5822.208977752375,4200000.0,26000000.0,14500000.0,3.1578947368421053,0.018385923087639,1
40.0,1,3,2.0,0,3,2,0,26,0,325000.0,0,8300000.0,216.0,3,523.0,54042.2128961435,2300000.0,13300000.0,12200000.0,2.128205128205128,0.1662837319881338,0
41.0,1,2,4.0,1,4,5,2,19,2,141666.66666666666,1,4300000.0,216.0,2,580.0,1412.5044972092091,1700000.0,12200000.0,8300000.0,2.5294117647058822,0.0099706199803003,1
39.0,1,1,2.0,1,3,7,0,26,1,550000.0,0,15000000.0,216.0,3,470.0,55212.4728890082,7000000.0,31200000.0,25200000.0,2.272727272727273,0.1003863143436512,0
41.0,0,2,2.0,1,3,4,0,32,1,358333.3333333333,1,16000000.0,168.0,1,623.0,12887.630721655933,4500000.0,38000000.0,21500000.0,3.720930232558139,0.0359654810836909,1
55.0,0,4,0.0,0,1,2,2,9,2,700000.0,1,22300000.0,168.0,1,371.0,57930.43698884989,9100000.0,43400000.0,31400000.0,2.6547619047619047,0.0827577671269284,0
22.0,0,2,5.0,0,3,2,0,25,0,66666.66666666667,1,2100000.0,144.0,2,363.0,0.0,900000.0,6200000.0,4000000.0,2.625,0.0,0
33.0,1,1,4.0,0,1,2,2,10,2,291666.6666666667,1,10200000.0,144.0,2,333.0,0.0,3400000.0,25500000.0,11500000.0,2.914285714285714,0.0,0
46.0,0,0,2.0,0,2,10,2,12,1,725000.0,1,25000000.0,240.0,2,861.0,0.0,7300000.0,53700000.0,30500000.0,2.8735632183908044,0.0,1
33.0,1,4,4.0,1,2,4,2,5,2,483333.3333333333,1,18500000.0,192.0,2,436.0,0.0,6500000.0,30500000.0,23600000.0,3.189655172413793,0.0,0
47.0,1,2,5.0,1,3,3,0,25,1,5266.0,1,187000.0,360.0,1,727.3917893580107,902.1123340989828,14514.824258673048,22949.70259953928,10908.910474760462,2.95923534624636,0.1713088367069849,1
39.0,1,4,3.0,0,4,13,2,14,1,525000.0,1,23800000.0,120.0,2,760.0,0.0,8800000.0,41200000.0,27200000.0,3.7777777777777777,0.0,1
38.0,1,2,4.0,1,3,11,3,23,2,316666.6666666667,1,11100000.0,192.0,1,857.0,41738.15923675397,4700000.0,35100000.0,16400000.0,2.9210526315789473,0.131804713379223,1
31.0,1,4,5.0,0,4,11,2,3,2,566666.6666666666,1,18000000.0,144.0,1,690.0,0.0,9300000.0,63900000.0,34300000.0,2.6470588235294117,0.0,1
45.0,1,4,0.0,1,1,14,2,12,0,9508.0,1,187000.0,360.0,1,658.6175591058666,0.0,7389.015417557958,31913.464122843194,6669.1601623982115,1.6389706913476372,0.0,1
36.0,0,4,4.0,0,3,10,0,27,2,166666.66666666666,1,5200000.0,192.0,1,724.0,6579.140267074174,2800000.0,16400000.0,7400000.0,2.6,0.039474841602445,1
35.0,1,4,0.0,1,1,6,2,14,0,3158.0,1,89000.0,360.0,1,835.1223732290547,136.4587492345532,8109.111740060881,23544.804587263166,9479.132016419093,2.348532826683555,0.0432104969077115,1
24.0,0,4,0.0,1,1,12,2,32,1,2138.0,1,99000.0,360.0,2,487.2075102353049,105.46521926501336,2409.6452795234436,13291.872990609145,3807.352353354287,3.858746492048643,0.0493289145299407,0
32.0,0,1,0.0,1,3,5,3,24,0,583333.3333333334,1,26400000.0,168.0,1,610.0,26153.120478260225,5300000.0,33500000.0,19200000.0,3.7714285714285714,0.0448339208198746,1
49.0,1,4,3.0,0,1,2,2,33,1,633333.3333333334,1,26300000.0,216.0,1,580.0,107523.39191945067,5100000.0,64300000.0,30600000.0,3.460526315789474,0.1697737767149221,1
32.0,0,1,4.0,0,1,2,2,12,0,408333.3333333333,0,10700000.0,240.0,0,321.0,16891.15179126675,6500000.0,19200000.0,17600000.0,2.183673469387755,0.0413660860194287,0
21.0,1,2,4.0,1,3,4,3,16,1,658333.3333333334,1,21500000.0,192.0,1,497.0,34262.09487901791,7700000.0,38200000.0,30800000.0,2.721518987341772,0.0520436884238246,0
39.0,1,4,5.0,1,2,4,2,0,2,383333.3333333333,1,14400000.0,72.0,1,785.0,8148.260663328597,6200000.0,33700000.0,20900000.0,3.130434782608696,0.021256332165205,1
28.0,0,4,3.0,1,3,5,0,11,2,641666.6666666666,1,23100000.0,96.0,1,807.0,21455.381280338406,7000000.0,40100000.0,27400000.0,3.0,0.0334369578394884,1
28.0,1,4,0.0,1,4,12,2,31,2,3583.0,1,96000.0,360.0,2,710.2976221411795,506.56274969459383,9992.152387853608,18700.637367561452,4169.750642439745,2.2327658386826683,0.141379500333406,0
34.0,1,2,4.0,1,1,4,2,24,0,308333.3333333333,1,11400000.0,144.0,2,728.0,63395.53493934445,2300000.0,19600000.0,9600000.0,3.081081081081081,0.2056071403438198,1
38.0,1,4,3.0,1,3,5,3,8,0,116666.66666666669,0,2700000.0,168.0,3,819.0,0.0,1300000.0,8000000.0,5300000.0,1.9285714285714288,0.0,1
27.0,1,4,5.0,0,3,13,3,21,0,191666.66666666663,0,4700000.0,216.0,3,592.0,36477.57430218233,2800000.0,14500000.0,9000000.0,2.0434782608695654,0.1903177789679078,1
27.0,1,2,2.0,1,3,4,0,10,0,225000.0,0,6400000.0,216.0,0,547.0,23055.452043967816,1700000.0,17600000.0,10900000.0,2.3703703703703702,0.102468675750968,0
30.0,0,1,0.0,1,3,7,0,0,0,75000.0,1,3500000.0,72.0,2,331.0,0.0,1100000.0,8400000.0,4600000.0,3.888888888888889,0.0,0
42.0,0,2,4.0,1,3,7,0,7,2,50000.0,0,1400000.0,48.0,0,761.0,0.0,300000.0,3700000.0,2400000.0,2.3333333333333335,0.0,1
31.0,0,4,4.0,0,3,1,1,27,1,575000.0,1,22000000.0,120.0,1,512.0,42995.735385164175,3900000.0,39700000.0,24500000.0,3.1884057971014492,0.0747751919741985,0
50.0,1,4,0.0,1,1,6,2,30,1,258333.33333333337,1,8100000.0,216.0,1,768.0,25259.391035872985,2400000.0,16000000.0,14000000.0,2.6129032258064515,0.0977782878807986,1
46.0,1,0,2.0,1,3,1,0,18,2,233333.33333333337,1,8400000.0,120.0,1,534.0,0.0,1500000.0,25200000.0,12100000.0,3.0,0.0,0
33.0,0,4,5.0,1,1,11,2,21,0,208333.33333333337,1,6400000.0,192.0,1,590.0,13667.71079748607,3500000.0,16400000.0,9300000.0,2.56,0.0656050118279331,1
38.0,1,2,3.0,1,3,13,0,25,0,25000.0,1,1000000.0,96.0,2,641.0,0.0,200000.0,2200000.0,1300000.0,3.3333333333333335,0.0,1
47.0,1,2,0.0,1,2,1,2,6,2,741666.6666666666,0,21600000.0,120.0,0,552.0,85960.273153763,11900000.0,44800000.0,32600000.0,2.4269662921348316,0.1159014918927141,1
50.0,1,4,2.0,1,3,7,0,10,2,408333.3333333333,0,12000000.0,240.0,3,513.0,46399.76077751822,4800000.0,45400000.0,23100000.0,2.4489795918367347,0.1136320672102487,0
39.0,1,2,4.0,1,3,5,0,34,1,166666.66666666666,1,7400000.0,240.0,2,596.0,0.0,2500000.0,10300000.0,7400000.0,3.7,0.0,1
55.0,1,0,2.0,1,1,4,2,20,1,150000.0,1,5700000.0,168.0,2,502.0,0.0,1300000.0,8200000.0,5700000.0,3.1666666666666665,0.0,0
24.0,1,1,2.0,0,1,11,2,24,1,175000.0,0,5100000.0,144.0,3,674.0,0.0,2400000.0,14200000.0,8800000.0,2.4285714285714284,0.0,1
43.0,1,2,2.0,0,3,10,0,17,0,825000.0,0,21200000.0,192.0,3,363.0,121113.03575280787,6800000.0,70300000.0,33400000.0,2.1414141414141414,0.1468036797003732,0
39.0,0,1,1.0,0,1,1,2,19,2,700000.0,1,23400000.0,168.0,2,437.0,99087.1545736536,8100000.0,62700000.0,41500000.0,2.7857142857142856,0.1415530779623623,0
39.0,0,4,1.0,0,1,1,2,15,2,125000.0,1,6000000.0,72.0,1,507.0,20273.56763220957,1900000.0,12000000.0,6700000.0,4.0,0.1621885410576765,0
28.0,1,2,2.0,0,0,13,2,15,2,525000.0,1,24500000.0,216.0,2,848.0,0.0,8200000.0,40100000.0,26400000.0,3.888888888888889,0.0,1
32.0,1,2,1.0,1,1,12,2,6,2,7250.0,1,110000.0,360.0,2,569.1105823847794,438.7705480627712,11769.691026883092,41250.10156912122,15513.749792935245,1.264367816091954,0.060520075594865,0
